name,stars,age_in_years,releases,primary_language,repo_url,dit,loc,cbo:mean,cbo:median,cbo:std,lcom*:mean,lcom*:median,lcom*:std,processed
Netflix/SimianArmy,7970,12.18,4,Java,https://github.com/Netflix/SimianArmy,5.0,16056.0,5.845901639344262,4.0,7.301416295812163,0.2810467763366337,0.0,0.33580021325043785,True
testcontainers/testcontainers-java,7959,9.42,76,Java,https://github.com/testcontainers/testcontainers-java,13.0,29290.0,5.352941176470588,4.0,4.8533273761956925,0.28210656767351877,0.0,0.3525910989465417,True
JakeWharton/hugo,7919,10.79,0,Java,https://github.com/JakeWharton/hugo,2.0,384.0,5.714285714285714,7.0,3.9175169145148825,0.17142857142857143,0.0,0.2762725657973388,True
xuchengsheng/spring-reading,7906,0.98,0,Java,https://github.com/xuchengsheng/spring-reading,2.0,3078.0,2.84375,3.0,2.1505560892605327,0.014916210522648084,0.0,0.08623212957818248,True
davemorrissey/subsampling-scale-image-view,7861,11.04,21,Java,https://github.com/davemorrissey/subsampling-scale-image-view,5.0,4262.0,5.625,3.5,6.573172538601297,0.19083645957142858,0.0,0.29986321663409715,True
HannahMitt/HomeMirror,7860,9.05,0,Java,https://github.com/HannahMitt/HomeMirror,2.0,1719.0,2.727272727272727,2.0,4.9068457267603085,0.1457198793442623,0.0,0.29241654827637426,True
aritraroy/UltimateAndroidReference,7838,7.42,0,Java,https://github.com/aritraroy/UltimateAndroidReference,1.0,22.0,1.0,1.0,0.0,0.25,0.25,0.0,True
ChrisRM/material-theme-jetbrains,7834,8.97,17,Java,https://github.com/ChrisRM/material-theme-jetbrains,10.0,14517.0,4.3277310924369745,3.0,4.923690931310826,0.20811287540229886,0.0,0.3405656373386347,True
wildfirechat/im-server,7834,5.63,97,Java,https://github.com/wildfirechat/im-server,77.0,155840.0,6.360204081632653,3.0,7.831767332485525,0.34045855662026725,0.0,0.3723112167695443,True
dropwizard/metrics,7824,14.54,118,Java,https://github.com/dropwizard/metrics,11.0,27934.0,5.394970414201183,4.0,4.569247426058781,0.2525186111407407,0.0,0.3213521337363296,True
apache/seatunnel,7788,7.1,47,Java,https://github.com/apache/seatunnel,7.0,167608.0,6.628354567633505,4.0,6.9706326252003175,0.31880137504750805,0.11111111,0.352772339416229,True
flowable/flowable-engine,7783,7.91,26,Java,https://github.com/flowable/flowable-engine,10.0,511673.0,6.534552845528455,4.0,9.373615084875336,0.2631675752774474,0.0,0.3524603310720851,True
apache/beam,7759,8.61,44,Java,https://github.com/apache/beam,38.0,712541.0,7.349695159885529,5.0,7.934970249607447,0.2174058961939333,0.0,0.31986838349636115,True
trello-archive/RxLifecycle,7719,9.15,22,Java,https://github.com/trello-archive/RxLifecycle,7.0,2493.0,6.518518518518518,6.0,6.162633538204285,0.11424964086419755,0.0,0.21454170693402974,True
junixapp/XPopup,7700,5.76,221,Java,https://github.com/junixapp/XPopup,9.0,12348.0,4.704918032786885,3.0,6.310398034509163,0.16924353595394737,0.0,0.3136061935587509,True
frohoff/ysoserial,7631,9.62,1,Java,https://github.com/frohoff/ysoserial,5.0,3851.0,5.458333333333333,3.0,5.631601065021878,0.12682132897435897,0.0,0.2610915642031591,True
vipshop/vjtools,7631,6.28,9,Java,https://github.com/vipshop/vjtools,6.0,18382.0,3.134564643799472,2.0,3.468720842437525,0.24173345451612901,0.0,0.3488168239945197,True
pentaho/pentaho-kettle,7614,10.93,1,Java,https://github.com/pentaho/pentaho-kettle,18.0,768643.0,5.8922394276917505,2.0,9.14598202129417,0.2388915986488036,0.0,0.3566516071952619,True
kestra-io/kestra,7585,5.05,115,Java,https://github.com/kestra-io/kestra,8.0,43815.0,8.028384279475983,6.0,8.097382770021195,0.24638797947861843,0.0,0.33438089972772783,True
goldze/MVVMHabit,7576,7.14,3,Java,https://github.com/goldze/MVVMHabit,4.0,9110.0,3.58307210031348,2.0,3.82023509811018,0.14014648595469256,0.0,0.2847577022880004,True
alibaba/transmittable-thread-local,7572,10.91,58,Java,https://github.com/alibaba/transmittable-thread-local,9.0,6932.0,5.587096774193548,5.0,3.7205394974284416,0.2821492918709677,0.0,0.3333322087612679,True
gedoor/MyBookshelf,7563,6.25,165,Java,https://github.com/gedoor/MyBookshelf,5.0,48375.0,6.001494768310912,3.0,7.013013581877547,0.25323509654961834,0.0,0.35740009426008384,True
TechEmpower/FrameworkBenchmarks,7559,11.47,17,Java,https://github.com/TechEmpower/FrameworkBenchmarks,4.0,17319.0,4.929278642149929,4.0,4.452875035863647,0.23252563784140973,0.0,0.3029339209846213,True
kaushikgopal/RxJava-Android-Samples,7546,10.14,0,Java,https://github.com/kaushikgopal/RxJava-Android-Samples,4.0,2633.0,6.627906976744186,3.0,7.110500770033642,0.2634698540476191,0.0,0.34261271463093923,True
koush/AndroidAsync,7521,12.05,0,Java,https://github.com/koush/AndroidAsync,29.0,18086.0,3.613259668508287,2.0,5.017975887554534,0.1380294587218045,0.0,0.2774924367425089,True
google/android-classyshark,7510,8.92,17,Java,https://github.com/google/android-classyshark,7.0,8714.0,3.169811320754717,2.0,3.558067363137825,0.25361276839999997,0.0,0.32647146957367373,True
bytedeco/javacv,7506,10.39,11,Java,https://github.com/bytedeco/javacv,13.0,26856.0,6.117117117117117,4.0,6.712552096851855,0.33877915227522937,0.0,0.3748640162724721,True
apache/tomcat,7471,12.95,0,Java,https://github.com/apache/tomcat,46.0,356422.0,4.513022543226088,3.0,5.845824574041352,0.3452649657451118,0.244047625,0.375060987264128,True
lecho/hellocharts-android,7432,9.92,14,Java,https://github.com/lecho/hellocharts-android,5.0,10995.0,6.42483660130719,4.0,6.572564098547082,0.31976956759999997,0.0,0.36803094645276807,True
software-mansion/react-native-svg,7422,8.65,109,Java,https://github.com/software-mansion/react-native-svg,96.0,12446.0,6.814070351758794,5.0,7.106554622889769,0.2771759261734694,0.0,0.3742738306602248,True
Tencent/Shadow,7419,5.24,5,Java,https://github.com/Tencent/Shadow,6.0,21750.0,4.2481203007518795,3.0,4.067117386448514,0.17160344979969183,0.0,0.3032382366085294,True
kevin-wayne/algs4,7409,9.03,0,Java,https://github.com/kevin-wayne/algs4,3.0,21791.0,4.029090909090909,4.0,2.5021934179488294,0.35953191961832065,0.4,0.2991316657229614,True
swagger-api/swagger-core,7375,13.19,105,Java,https://github.com/swagger-api/swagger-core,9.0,38382.0,4.924698795180723,3.0,6.843917682630692,0.15371364805990784,0.0,0.29646454062595934,True
google/closure-compiler,7354,10.41,0,Java,https://github.com/google/closure-compiler,39.0,315324.0,6.388284812346545,4.0,7.923590923923644,0.2838257122747175,0.0,0.3569303603606381,True
dyc87112/SpringCloud-Learning,7352,8.05,0,Java,https://github.com/dyc87112/SpringCloud-Learning,4.0,13466.0,5.871794871794871,4.0,5.842722789842768,0.30476727153846156,0.0,0.354583006758423,True
yuanguangxin/LeetCode,7349,4.66,0,Java,https://github.com/yuanguangxin/LeetCode,1.0,3275.0,1.2269503546099292,1.0,0.6670438045973047,0.17232073,0.0,0.2740391543722715,True
leolin310148/ShortcutBadger,7344,10.82,0,Java,https://github.com/leolin310148/ShortcutBadger,3.0,885.0,5.290322580645161,5.0,4.516589838241843,0.329947922,0.5,0.32373370234101967,True
abel533/Mapper,7319,9.81,7,Java,https://github.com/abel533/Mapper,4.0,19065.0,4.956140350877193,4.0,4.585714566516847,0.19038138903255816,0.0,0.31416845118352005,True
Graylog2/graylog2-server,7317,14.32,0,Java,https://github.com/Graylog2/graylog2-server,15.0,224166.0,8.036780223093157,6.0,8.736219396145508,0.2583783415394456,0.0,0.33607342466064594,True
real-logic/aeron,7311,10.59,100,Java,https://github.com/real-logic/aeron,9.0,114078.0,7.5,4.0,9.67737567732079,0.3653371187364921,0.33333334,0.3597409234849097,True
square/dagger,7307,12.11,0,Java,https://github.com/square/dagger,8.0,8039.0,3.1621621621621623,3.0,2.9405649298020213,0.11895416286585365,0.0,0.27373282221615036,True
Bearded-Hen/Android-Bootstrap,7287,10.86,5,Java,https://github.com/Bearded-Hen/Android-Bootstrap,4.0,10389.0,6.962025316455696,3.0,8.268352104924212,0.46688136746835446,0.59999996,0.40383674586415774,True
pedant/sweet-alert-dialog,7267,9.9,2,Java,https://github.com/pedant/sweet-alert-dialog,2.0,943.0,4.375,1.5,5.360445410597892,0.267441446,0.0,0.3894749642169313,True
Qihoo360/RePlugin,7248,7.26,19,Java,https://github.com/Qihoo360/RePlugin,5.0,30275.0,4.958333333333333,3.0,5.7807545820603465,0.283287755479638,0.0,0.3549622559948229,True
lenve/VBlog,7246,6.71,0,Java,https://github.com/lenve/VBlog,2.0,781.0,4.551724137931035,4.0,3.5582464384867394,0.28299435586206895,0.0,0.3382293553714098,True
crazycodeboy/TakePhoto,7245,9.1,15,Java,https://github.com/crazycodeboy/TakePhoto,3.0,2403.0,5.054545454545455,2.0,5.7569505242656875,0.3413718227272727,0.35714287,0.35718254250815273,True
cymcsg/UltimateRecyclerView,7224,9.62,9,Java,https://github.com/cymcsg/UltimateRecyclerView,7.0,16083.0,5.214659685863874,3.0,6.038358603329732,0.23196028342175065,0.0,0.3433315235228589,True
google/agera,7199,8.73,16,Java,https://github.com/google/agera,5.0,10897.0,6.327586206896552,4.0,6.674159978228134,0.20827828013840832,0.0,0.3125344218970285,True
twowaits/SDE-Interview-Questions,7197,6.88,1,Java,https://github.com/twowaits/SDE-Interview-Questions,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,True
geeeeeeeeek/WeChatLuckyMoney,7192,8.95,20,Java,https://github.com/geeeeeeeeek/WeChatLuckyMoney,2.0,931.0,5.380952380952381,3.0,4.999773237488262,0.25152869047619053,0.0,0.34361302038315317,True
Exrick/xmall,7142,7.12,0,Java,https://github.com/Exrick/xmall,4.0,45029.0,4.310126582278481,3.0,5.405578340859265,0.43701730791054316,0.6363637,0.3780861275169713,True
cabaletta/baritone,7107,6.11,77,Java,https://github.com/cabaletta/baritone,6.0,21978.0,6.257995735607676,4.0,7.65623100281237,0.2132232542586207,0.0,0.3105121047422327,True
JakeWharton/ActionBarSherlock,7101,13.52,32,Java,https://github.com/JakeWharton/ActionBarSherlock,11.0,26463.0,6.126463700234192,4.0,7.053686889549447,0.25257080609411764,0.0,0.3542415372836726,True
gocd/gocd,7095,10.75,81,Java,https://github.com/gocd/gocd,19.0,271557.0,7.384951721625068,4.0,9.174703602448783,0.24712981855576277,0.0,0.31936810559862366,True
ogaclejapan/SmartTabLayout,7090,9.57,0,Java,https://github.com/ogaclejapan/SmartTabLayout,5.0,1912.0,6.355555555555555,4.0,5.712191856237773,0.23139846544444442,0.0,0.30161180061249776,True
mapstruct/mapstruct,7031,12.29,32,Java,https://github.com/mapstruct/mapstruct,11.0,91479.0,3.7910649819494586,2.0,4.935059458831609,0.32795083937713626,0.0,0.4095986015221355,True
naman14/Timber,6991,9.25,5,Java,https://github.com/naman14/Timber,8.0,21859.0,5.399558498896247,3.0,6.672516182914642,0.2040904648372093,0.0,0.32147372722389095,True
NLPchina/elasticsearch-sql,6985,10.05,246,Java,https://github.com/NLPchina/elasticsearch-sql,7.0,32643.0,9.758490566037736,6.0,20.051682599724636,0.3240694259049429,0.33333334,0.3401152104884488,True
NanoHttpd/nanohttpd,6925,12.08,3,Java,https://github.com/NanoHttpd/nanohttpd,16.0,7106.0,4.340277777777778,3.0,4.346395688199023,0.20803212354166667,0.0,0.3015405385652096,True
didi/KnowStreaming,6897,4.48,23,Java,https://github.com/didi/KnowStreaming,7.0,31517.0,7.012847965738758,4.0,7.581381865447324,0.3045411887737226,0.0,0.34222276176532385,True
DroidPluginTeam/DroidPlugin,6893,9.04,2,Java,https://github.com/DroidPluginTeam/DroidPlugin,129.0,22301.0,3.3027989821882953,2.0,5.182905676323675,0.10546796818414321,0.0,0.2433337167638982,True
hongyangAndroid/okhttputils,6881,9.07,0,Java,https://github.com/hongyangAndroid/okhttputils,4.0,1961.0,3.7285714285714286,2.5,4.021092348289129,0.22636040632352938,0.0,0.3161401139767929,True
MinecraftForge/MinecraftForge,6879,12.62,0,Java,https://github.com/MinecraftForge/MinecraftForge,72.0,60356.0,6.74524248004911,5.0,10.115456134602248,0.3173020801113861,0.25,0.34396460307541943,True
google/error-prone,6825,10.05,46,Java,https://github.com/google/error-prone,24.0,124121.0,5.727677525193344,4.0,11.522606562043999,0.14527748506418514,0.0,0.2829148243735787,True
rest-assured/rest-assured,6805,13.89,0,Java,https://github.com/rest-assured/rest-assured,5.0,28526.0,5.2102272727272725,4.0,5.8619155993413665,0.17752751918892046,0.0,0.30840616206738725,True
Alluxio/alluxio,6794,11.72,61,Java,https://github.com/Alluxio/alluxio,68.0,225206.0,6.71183153228041,4.0,8.329064655557461,0.3329573584344674,0.2857143,0.3445816772186048,True
HMCL-dev/HMCL,6782,9.22,214,Java,https://github.com/HMCL-dev/HMCL,16.0,61521.0,6.699056603773585,4.0,8.169143453899002,0.3283375657617675,0.33333334,0.3353856669483049,True
mrniko/netty-socketio,6756,12.67,17,Java,https://github.com/mrniko/netty-socketio,5.0,6190.0,4.982142857142857,3.0,6.590463180382149,0.24397447982035927,0.0,0.33238894974410577,True
PowerJob/PowerJob,6752,4.48,49,Java,https://github.com/PowerJob/PowerJob,5.0,23528.0,5.707417582417582,4.0,6.058855106309384,0.24354824172649572,0.0,0.32411877426515384,True
Meituan-Dianping/walle,6751,7.67,1,Java,https://github.com/Meituan-Dianping/walle,6.0,4633.0,3.148936170212766,2.0,4.057977294087537,0.30840847640449437,0.25,0.3414359489614889,True
alibaba/jvm-sandbox,6749,7.1,13,Java,https://github.com/alibaba/jvm-sandbox,9.0,14407.0,3.4827586206896552,2.0,4.398176395780721,0.1605124368213457,0.0,0.2860380978263388,True
zo0r/react-native-push-notification,6744,8.74,35,Java,https://github.com/zo0r/react-native-push-notification,2.0,1884.0,6.310344827586207,4.0,6.757389050339315,0.2403321,0.0,0.3385318731757923,True
LSPosed/LSPatch,6730,3.53,9,Java,https://github.com/LSPosed/LSPatch,6.0,7008.0,4.342465753424658,2.0,5.8759299539876775,0.2428895973263889,0.0,0.3275057050937099,True
Angel-ML/angel,6725,7.38,19,Java,https://github.com/Angel-ML/angel,10.0,204252.0,7.425837320574162,5.0,10.056456906965202,0.2844278062144009,0.16666667,0.3159073102693805,True
hongyangAndroid/AndroidAutoLayout,6676,8.81,0,Java,https://github.com/hongyangAndroid/AndroidAutoLayout,4.0,2370.0,5.833333333333333,5.0,4.622732754514165,0.2700204582894737,0.0,0.3403482737049054,True
markzhai/AndroidPerformanceMonitor,6658,8.65,0,Java,https://github.com/markzhai/AndroidPerformanceMonitor,3.0,2234.0,4.074074074074074,3.0,3.9056078004337977,0.35142183777777775,0.16666667,0.3711934537121461,True
zouzg/mybatis-generator-gui,6656,8.34,16,Java,https://github.com/zouzg/mybatis-generator-gui,4.0,3047.0,7.17948717948718,5.0,7.712367007943817,0.4305159923076924,0.5714286,0.3844612413587827,True
h2pl/JavaTutorial,6652,6.36,1,Java,https://github.com/h2pl/JavaTutorial,1.0,14.0,0.3333333333333333,0.0,0.4714045207910317,0.0,0.0,0.0,True
yanzhenjie/AndPermission,6626,8.0,0,Java,https://github.com/yanzhenjie/AndPermission,2.0,4486.0,3.994047619047619,3.0,3.6555519155465754,0.14664658077844314,0.0,0.26795289181104803,True
rabbitmq/rabbitmq-tutorials,6622,13.98,0,Java,https://github.com/rabbitmq/rabbitmq-tutorials,1.0,1479.0,4.823529411764706,4.0,2.6324214034256332,0.1047008537254902,0.0,0.21921976574888893,True
guardianproject/haven,6611,7.53,37,Java,https://github.com/guardianproject/haven,3.0,4561.0,6.822784810126582,4.0,7.282299493684577,0.2977247232051282,0.0,0.3471895412016727,True
apache/storm,6587,10.85,0,Java,https://github.com/apache/storm,31.0,365420.0,5.290614886731392,3.0,6.644876066494123,0.26357730405029267,0.0,0.3373129664837121,True
GrenderG/Toasty,6569,7.64,19,Java,https://github.com/GrenderG/Toasty,2.0,487.0,4.0625,3.0,4.053836917045381,0.10702456937499999,0.0,0.2856387947970565,True
smuyyh/BookReader,6566,8.1,0,Java,https://github.com/smuyyh/BookReader,6.0,30914.0,4.782546494992847,2.0,6.525283397310817,0.20340219556438793,0.0,0.3367243592051492,True
PojavLauncherTeam/PojavLauncher,6548,4.5,125,Java,https://github.com/PojavLauncherTeam/PojavLauncher,6.0,25550.0,6.091145833333333,4.0,7.796201314554799,0.3386192768208092,0.2,0.3625443170590477,True
ashishps1/awesome-low-level-design,6512,0.81,0,Java,https://github.com/ashishps1/awesome-low-level-design,4.0,7698.0,2.123943661971831,1.0,2.225680132715403,0.2737362001714285,0.0,0.3075105886174144,True
527515025/springBoot,6501,7.84,0,Java,https://github.com/527515025/springBoot,4.0,6351.0,5.117424242424242,4.0,4.499730567895675,0.25467025011494254,0.0,0.3428651670572304,True
NLPchina/ansj_seg,6476,12.02,3,Java,https://github.com/NLPchina/ansj_seg,4.0,12127.0,6.31651376146789,4.0,5.830621691897941,0.2541488304357798,0.0,0.32127561809918825,True
processing/processing,6467,11.63,48,Java,https://github.com/processing/processing,28.0,110008.0,3.675704989154013,2.0,5.87413498424964,0.22589297614628823,0.0,0.34581981564284553,True
gzu-liyujiang/AndroidPicker,6445,8.89,56,Java,https://github.com/gzu-liyujiang/AndroidPicker,6.0,13198.0,5.451063829787234,3.0,6.8634670334554695,0.24848952660944207,0.0,0.34861052032099127,True
vinc3m1/RoundedImageView,6438,11.55,19,Java,https://github.com/vinc3m1/RoundedImageView,3.0,1265.0,8.4,9.0,6.21610810716802,0.234915296,0.0,0.3607784925892092,True
Meituan-Dianping/Leaf,6410,5.75,0,Java,https://github.com/Meituan-Dianping/Leaf,4.0,1305.0,3.475,1.5,4.195160902754506,0.2673030746153846,0.0,0.3202187530187626,True
getActivity/AndroidProject,6395,5.88,17,Java,https://github.com/getActivity/AndroidProject,12.0,20468.0,7.215083798882682,4.0,8.238151903229708,0.24185099632022472,0.0,0.3336075544812216,True
fuzhengwei/itstack-demo-design,6392,4.31,0,Java,https://github.com/fuzhengwei/itstack-demo-design,3.0,3972.0,2.1906976744186046,2.0,2.317959603304754,0.1795577610798122,0.0,0.2916168912507096,True
ArthurHub/Android-Image-Cropper,6389,9.65,32,Java,https://github.com/ArthurHub/Android-Image-Cropper,3.0,4655.0,7.725,4.0,9.300504018600282,0.3146275715384615,0.0,0.38281511459215073,True
ximsfei/Android-skin-support,6385,7.66,0,Java,https://github.com/ximsfei/Android-skin-support,7.0,19026.0,6.083544303797468,5.0,5.119395493876276,0.29681346053708435,0.16666667,0.32445335350720583,True
zendesk/android-floating-action-button,6379,9.98,0,Java,https://github.com/zendesk/android-floating-action-button,5.0,1078.0,5.571428571428571,3.0,6.966391622992348,0.18435759047619046,0.0,0.3104860327459405,True
apache/zeppelin,6371,9.47,0,Java,https://github.com/apache/zeppelin,8.0,191919.0,5.547630220553731,3.0,7.253145906654961,0.26788601863640665,0.0,0.34374669249044393,True
wxiaoqi/Spring-Cloud-Platform,6349,7.3,3,Java,https://github.com/wxiaoqi/Spring-Cloud-Platform,5.0,6014.0,4.790960451977401,3.0,5.010308884962058,0.30539620624242425,0.0,0.3698263983237106,True
macrozheng/springcloud-learning,6330,5.01,0,Java,https://github.com/macrozheng/springcloud-learning,2.0,5579.0,4.816143497757848,3.0,4.925208280591907,0.1297356770093458,0.0,0.27582460057386377,True
WuKongOpenSource/WukongCRM-11.0-JAVA,6322,3.43,0,Java,https://github.com/WuKongOpenSource/WukongCRM-11.0-JAVA,5.0,64304.0,7.106442577030812,4.0,9.496270118750374,0.16749790910932202,0.0,0.29459986137079774,True
jeecgboot/JimuReport,6316,4.76,20,Java,https://github.com/jeecgboot/JimuReport,2.0,147.0,4.7,5.0,0.9,0.1,0.0,0.30000000000000004,True
junit-team/junit5,6313,9.67,71,Java,https://github.com/junit-team/junit5,20.0,87373.0,4.315315315315315,3.0,5.0179200735171685,0.14725541408501197,0.0,0.291664754415984,True
koush/ion,6296,11.31,0,Java,https://github.com/koush/ion,23.0,9443.0,4.536332179930795,3.0,6.099483361215074,0.1271646612932862,0.0,0.2702573671053678,True
jeremylong/DependencyCheck,6291,12.02,75,Java,https://github.com/jeremylong/DependencyCheck,6.0,40872.0,6.6242299794661195,5.0,6.857037345874324,0.41059620973195876,0.4,0.3803309150249986,True
JesusFreke/smali,6287,11.97,0,Java,https://github.com/JesusFreke/smali,19.0,46762.0,5.907118055555555,4.0,8.049923526203807,0.212970399717524,0.0,0.31531284578382673,True
sshahine/JFoenix,6285,9.01,0,Java,https://github.com/sshahine/JFoenix,12.0,24546.0,6.92,4.0,6.93079742462413,0.2804156573869347,0.0,0.35687095330219,True
aa112901/remusic,6273,8.47,0,Java,https://github.com/aa112901/remusic,7.0,47786.0,5.190532544378698,3.0,6.427227977885186,0.2471177823357843,0.0,0.3420366139172596,True
wiremock/wiremock,6268,12.92,44,Java,https://github.com/wiremock/wiremock,8.0,50100.0,5.707704527402701,4.0,6.819145317724559,0.1956323630518755,0.0,0.3015027920161016,True
AsyncHttpClient/async-http-client,6267,13.52,3,Java,https://github.com/AsyncHttpClient/async-http-client,8.0,28692.0,5.391534391534392,4.0,5.936328737545666,0.23586195740282687,0.0,0.3387951265083821,True
AntennaPod/AntennaPod,6251,12.12,56,Java,https://github.com/AntennaPod/AntennaPod,8.0,50545.0,7.357232704402516,5.0,8.771777636722947,0.32249856978101266,0.16666667,0.34938291843678293,True
wasabeef/richeditor-android,6233,9.45,0,Java,https://github.com/wasabeef/richeditor-android,3.0,804.0,2.4186046511627906,2.0,2.5720551744555333,0.022710755813953487,0.0,0.1471825194950913,True
Genymobile/gnirehtet,6229,7.58,12,Java,https://github.com/Genymobile/gnirehtet,3.0,4330.0,3.765432098765432,2.0,3.5738128649297756,0.2806189649382716,0.0,0.34369368630090275,True
quartz-scheduler/quartz,6225,8.51,4,Java,https://github.com/quartz-scheduler/quartz,6.0,34646.0,4.9296875,3.0,5.738008683536803,0.32684851449901764,0.0,0.3829521040167986,True
ityouknow/spring-cloud-examples,6217,7.37,0,Java,https://github.com/ityouknow/spring-cloud-examples,2.0,383.0,3.8666666666666667,4.0,1.0561986345169907,0.031944445,0.0,0.14116878992346998,True
joelittlejohn/jsonschema2pojo,6216,11.22,62,Java,https://github.com/joelittlejohn/jsonschema2pojo,4.0,14399.0,6.735294117647059,5.0,5.962178951916093,0.25372648863602937,0.083333336,0.2946241049005312,True
raphw/byte-buddy,6205,10.79,284,Java,https://github.com/raphw/byte-buddy,43.0,278511.0,5.936156136288456,4.0,7.7568421481029715,0.17081716337407657,0.0,0.27320776352209875,True
amitshekhariitbhu/from-java-to-kotlin,6173,7.31,0,Java,https://github.com/amitshekhariitbhu/from-java-to-kotlin,1.0,37.0,0.5,0.5,0.5,0.125,0.125,0.125,True
lightbend/config,6144,12.77,1,Java,https://github.com/lightbend/config,60.0,13186.0,5.475,3.0,7.121753646399179,0.3015859337113402,0.125,0.35584730754907595,True
apache/iceberg,6130,5.81,22,Java,https://github.com/apache/iceberg,35.0,268468.0,8.37857320407656,6.0,8.053673307474211,0.34038081799477743,0.25,0.354190815923627,True
ikew0ng/SwipeBackLayout,6126,11.05,0,Java,https://github.com/ikew0ng/SwipeBackLayout,3.0,1635.0,5.0,3.0,5.497474167490214,0.2665136855555555,0.0,0.34578313996100496,True
rengwuxian/MaterialEditText,6105,9.87,19,Java,https://github.com/rengwuxian/MaterialEditText,2.0,3385.0,5.653846153846154,2.0,10.380982270450533,0.12169507884615384,0.0,0.3105858797744754,True
graphql-java/graphql-java,6099,9.18,82,Java,https://github.com/graphql-java/graphql-java,16.0,64936.0,7.802163833075734,5.0,10.0443127133475,0.2782900221636506,0.0,0.33514998505471677,True
jOOQ/jOOQ,6093,13.41,59,Java,https://github.com/jOOQ/jOOQ,152.0,208716.0,9.706141732283465,7.0,18.181004452698588,0.24827634990996475,0.0,0.3509818392845453,True
hazelcast/hazelcast,6082,12.48,200,Java,https://github.com/hazelcast/hazelcast,580.0,1070542.0,7.763119971178095,5.0,14.775198930633458,0.2950976459718266,0.0,0.3437051423362035,True
daimajia/NumberProgressBar,6066,10.36,3,Java,https://github.com/daimajia/NumberProgressBar,2.0,380.0,3.1666666666666665,0.5,4.487637339278753,0.2555944083333333,0.0,0.37407114010082854,True
google/grafika,6064,10.73,1,Java,https://github.com/google/grafika,5.0,10035.0,6.407766990291262,5.0,6.2495621488631175,0.4490530070873787,0.5833333,0.3270988945373634,True
gunnarmorling/1brc,6048,0.7,0,Java,https://github.com/gunnarmorling/1brc,5.0,53431.0,3.2983333333333333,3.0,2.6222122763464863,0.44933946956260723,0.5,0.31287166088782187,True
pedrovgs/EffectiveAndroidUI,6035,10.19,0,Java,https://github.com/pedrovgs/EffectiveAndroidUI,3.0,1923.0,4.438356164383562,3.0,4.616783857645431,0.2354246461643836,0.0,0.32143398473760143,True
micronaut-projects/micronaut-core,6033,6.51,247,Java,https://github.com/micronaut-projects/micronaut-core,15.0,161341.0,5.639673433362754,4.0,6.822982208159418,0.21086994677056856,0.0,0.3197222195421608,True
singwhatiwanna/dynamic-load-apk,6026,10.45,0,Java,https://github.com/singwhatiwanna/dynamic-load-apk,4.0,2620.0,5.82258064516129,3.0,6.220476575322949,0.33144429118644064,0.0,0.36404552597129514,True
rey5137/material,6009,9.76,10,Java,https://github.com/rey5137/material,9.0,27346.0,6.511475409836065,3.0,7.969246181942914,0.30937855973770495,0.0,0.37804342471886104,True
haifengl/smile,6003,9.81,28,Java,https://github.com/haifengl/smile,22.0,103612.0,5.4035714285714285,4.0,4.720092473583931,0.296063759571953,0.037037037,0.3369958410162714,True
google/physical-web,5997,9.95,17,Java,https://github.com/google/physical-web,3.0,7481.0,4.788461538461538,3.0,5.550478860589782,0.24706325884615382,0.0,0.33826518774007247,True
wyouflf/xUtils3,5987,8.87,9,Java,https://github.com/wyouflf/xUtils3,6.0,12561.0,5.224770642201835,3.0,5.344115446126088,0.29954455740740743,0.0,0.36896951250940396,True
google/j2objc,5987,10.61,39,Java,https://github.com/google/j2objc,111.0,920747.0,3.5309042350247997,1.0,41.802237146233864,0.27759618164472916,0.0,0.36997522215233003,True
antoniolg/androidmvp,5936,10.44,0,Java,https://github.com/antoniolg/androidmvp,2.0,274.0,3.2857142857142856,2.0,3.6337420977076866,0.18518519142857143,0.0,0.22922846301863958,True
springfox/springfox,5927,12.35,12,Java,https://github.com/springfox/springfox,4.0,32106.0,5.656387665198238,3.0,7.524174911338235,0.2663688519148936,0.0,0.3204424505029715,True
prolificinteractive/material-calendarview,5916,9.58,22,Java,https://github.com/prolificinteractive/material-calendarview,4.0,3658.0,6.454545454545454,4.0,7.518022423285581,0.26695749545454545,0.0,0.3257685359931386,True
Col-E/Recaf,5915,7.12,169,Java,https://github.com/Col-E/Recaf,15.0,57621.0,7.984662576687117,6.0,8.365486229471104,0.2563646919830247,0.0,0.3283277776356969,True
liyifeng1994/ssm,5911,8.23,0,Java,https://github.com/liyifeng1994/ssm,4.0,369.0,3.473684210526316,2.0,3.7468361538016186,0.23504629833333335,0.0,0.2679873154807725,True
krahets/LeetCode-Book,5894,2.73,0,Java,https://github.com/krahets/LeetCode-Book,1.0,3121.0,1.3333333333333333,1.0,0.9303940428309935,0.0082364342248062,0.0,0.042408448803186796,True
hibernate/hibernate-orm,5887,13.94,46,Java,https://github.com/hibernate/hibernate-orm,29.0,994466.0,6.709309770777308,5.0,9.03119525357286,0.3157062135424844,0.25,0.32996047480705515,True
weibocom/motan,5882,8.39,25,Java,https://github.com/weibocom/motan,7.0,45431.0,5.8088235294117645,4.0,5.556767697444976,0.27744222383663364,0.0,0.3429360333029724,True
